id,year,jd,photo_sum,empty,raven,crow,magpie,eurjay,sibjay,geagle,wteagle,rlbuzz,goshawk,redfox,arcfox,wolverine,badger,pinemart,mustelids,lb,bird,mammal,age,snow,session,ravenm,crowm,magpiem,eurjaym,sibjaym,geaglem,wteaglem,rlbuzzm,goshawkm,redfoxm,arcfoxm,wolverinem,badgerm,pinemartm,mustelidsm,arcfox.day,redfox.day,wolverine.day,raven.day,crow.day,magpie.day,geagle.day,wteagle.day,badger.day,pinemart.day,eurjay.day,sibjay.day,lb.day,se,bird.day,mammal.day,length,samean,tamean,habitat,hosl,scover,loghosl,altitude,sdepth
38,2013,90,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,780,#FELT!,1,540,1,6.29156914,0.255788049175596,0.265432823494243
38,2013,74,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,811,#FELT!,1,540,1,6.29156914,0.255788049175596,0.329252229112782
38,2013,80,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,774,#FELT!,1,540,1,6.29156914,0.255788049175596,0.2530806804713
38,2013,70,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,774,#FELT!,1,540,1,6.29156914,0.255788049175596,0.2530806804713
38,2013,106,0,145,51,581,14,0,0,7,0,0,0,0,0,0,0,0,0,639,653,0,44,0,1,4,14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,909,787,3.807487892,1,540,1,6.29156914,0.255788049175596,0.27984365702101
38,2013,71,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,788,#FELT!,1,540,1,6.29156914,0.255788049175596,0.281902347524834
38,2013,63,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,677,#FELT!,1,540,1,6.29156914,0.255788049175596,0.0533877016003848
38,2013,89,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,784,#FELT!,1,540,1,6.29156914,0.255788049175596,0.273667585509538
38,2013,100,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,812,#FELT!,1,540,1,6.29156914,0.255788049175596,0.331310919616606
38,2012,84,0,104,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,2,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,765,1043,1.104119208,1,540,1,6.29156914,0.255788049175596,0.806868425999919
38,2013,88,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,789,#FELT!,1,540,1,6.29156914,0.255788049175596,0.283961038028658
38,2014,83,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,803,#FELT!,1,540,1,6.29156914,0.255788049175596,0.312782705082192
38,2013,77,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,790,#FELT!,1,540,1,6.29156914,0.255788049175596,0.286019728532481
38,2014,92,0,286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,817,744,#FELT!,1,540,1,6.29156914,0.255788049175596,0.191319965356584
38,2014,82,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,795,1.743358877,1,540,1,6.29156914,0.255788049175596,0.296313181051601
38,2013,91,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,783,#FELT!,1,540,1,6.29156914,0.255788049175596,0.271608895005714
38,2014,78,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,714,#FELT!,1,540,1,6.29156914,0.255788049175596,0.129559250241868
38,2012,81,0,270,10,0,0,0,0,0,0,0,0,4,0,0,0,4,0,10,10,8,14,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,746,1129,#FELT!,1,540,1,6.29156914,0.255788049175596,0.983915809328771
38,2013,68,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,785,#FELT!,1,540,1,6.29156914,0.255788049175596,0.275726276013362
38,2013,107,0,80,26,220,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,0,45,0,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,916,732,4.627214594,1,540,1,6.29156914,0.255788049175596,0.166615679310697
38,2014,89,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,749,0.488587444,1,540,1,6.29156914,0.255788049175596,0.201613417875703
38,2013,84,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,762,#FELT!,1,540,1,6.29156914,0.255788049175596,0.228376394425413
38,2012,82,0,255,3,0,0,0,0,0,0,0,0,32,0,0,0,0,0,3,3,32,15,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,752,1095,1.705528367,1,540,1,6.29156914,0.255788049175596,0.91392033219876
38,2012,78,0,263,0,34,0,0,0,0,0,0,0,1,0,0,0,0,1,34,34,2,11,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,727,1069,#FELT!,1,540,1,6.29156914,0.255788049175596,0.860394379099339
38,2012,70,0,212,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,9,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,675,1054,0.620264995,1,540,1,6.29156914,0.255788049175596,0.829514021541982
38,2014,84,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,796,#FELT!,1,540,1,6.29156914,0.255788049175596,0.298371871555424
38,2014,85,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,789,#FELT!,1,540,1,6.29156914,0.255788049175596,0.283961038028658
38,2013,83,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,763,#FELT!,1,540,1,6.29156914,0.255788049175596,0.230435084929237
38,2012,68,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,1012,#FELT!,1,540,1,6.29156914,0.255788049175596,0.743049020381379
38,2013,85,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,760,#FELT!,1,540,1,6.29156914,0.255788049175596,0.224259013417765
38,2013,73,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,812,#FELT!,1,540,1,6.29156914,0.255788049175596,0.331310919616606
38,2013,65,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,784,#FELT!,1,540,1,6.29156914,0.255788049175596,0.273667585509538
38,2012,73,0,243,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,23,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,694,1125,#FELT!,1,540,1,6.29156914,0.255788049175596,0.975681047313476
38,2013,93,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,796,#FELT!,1,540,1,6.29156914,0.255788049175596,0.298371871555424
38,2013,78,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,784,#FELT!,1,540,1,6.29156914,0.255788049175596,0.273667585509538
38,2014,95,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,734,#FELT!,1,540,1,6.29156914,0.255788049175596,0.170733060318345
38,2013,105,0,118,0,734,0,0,0,8,0,0,0,2,0,0,0,0,0,742,742,2,43,0,1,0,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,902,839,#FELT!,1,540,1,6.29156914,0.255788049175596,0.386895563219851
38,2014,87,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,775,#FELT!,1,540,1,6.29156914,0.255788049175596,0.255139370975123
38,2013,102,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,803,#FELT!,1,540,1,6.29156914,0.255788049175596,0.312782705082192
38,2014,94,0,286,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,830,737,#FELT!,1,540,1,6.29156914,0.255788049175596,0.176909131829817
38,2013,66,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,794,#FELT!,1,540,1,6.29156914,0.255788049175596,0.294254490547777
38,2012,80,0,271,10,0,0,0,0,0,0,0,0,2,0,0,0,5,0,10,10,7,13,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,740,1106,#FELT!,1,540,1,6.29156914,0.255788049175596,0.936565927740822
38,2014,90,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,749,#FELT!,1,540,1,6.29156914,0.255788049175596,0.201613417875703
38,2013,76,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,798,#FELT!,1,540,1,6.29156914,0.255788049175596,0.302489252563072
38,2013,103,0,219,0,99,0,0,0,8,0,0,0,0,0,5,0,0,0,107,107,5,41,0,1,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,889,798,#FELT!,1,540,1,6.29156914,0.255788049175596,0.302489252563072
38,2012,75,0,260,4,0,0,0,0,0,0,0,0,23,0,0,0,1,0,4,4,24,8,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,707,1135,#FELT!,1,540,1,6.29156914,0.255788049175596,0.996267952351714
38,2014,97,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,698,2.426717938,1,540,1,6.29156914,0.255788049175596,0.0966202021806858
38,2014,93,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,741,#FELT!,1,540,1,6.29156914,0.255788049175596,0.185143893845112
38,2013,86,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,787,#FELT!,1,540,1,6.29156914,0.255788049175596,0.27984365702101
38,2014,96,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,731,0.175620749,1,540,1,6.29156914,0.255788049175596,0.164556988806873
38,2014,91,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,749,#FELT!,1,540,1,6.29156914,0.255788049175596,0.201613417875703
38,2014,86,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,782,#FELT!,1,540,1,6.29156914,0.255788049175596,0.26955020450189
38,2013,101,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,808,#FELT!,1,540,1,6.29156914,0.255788049175596,0.323076157601311
38,2013,87,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,793,#FELT!,1,540,1,6.29156914,0.255788049175596,0.292195800043953
38,2012,76,0,279,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,4,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,714,1104,1.47749962,1,540,1,6.29156914,0.255788049175596,0.932448546733175
38,2013,64,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,768,#FELT!,1,540,1,6.29156914,0.255788049175596,0.240728537448356
38,2013,79,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,779,#FELT!,1,540,1,6.29156914,0.255788049175596,0.263374132990419
38,2012,79,0,266,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,20,2,12,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,733,1102,#FELT!,1,540,1,6.29156914,0.255788049175596,0.928331165725527
38,2013,81,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,770,#FELT!,1,540,1,6.29156914,0.255788049175596,0.244845918456004
38,2014,98,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,680,0.951202572,1,540,1,6.29156914,0.255788049175596,0.0595637731118563
38,2012,77,0,278,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,3,8,10,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,720,1078,1.166864498,1,540,1,6.29156914,0.255788049175596,0.878922593633754
38,2012,74,0,261,19,0,0,0,0,0,0,0,0,10,0,0,0,0,0,19,19,10,7,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,701,1118,#FELT!,1,540,1,6.29156914,0.255788049175596,0.961270213786709
38,2013,72,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,789,#FELT!,1,540,1,6.29156914,0.255788049175596,0.283961038028658
38,2013,92,0,286,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,30,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,817,785,#FELT!,1,540,1,6.29156914,0.255788049175596,0.275726276013362
38,2014,79,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,726,#FELT!,1,540,1,6.29156914,0.255788049175596,0.154263536287754
38,2012,83,0,243,7,14,0,0,0,3,0,0,0,29,0,6,0,1,0,24,24,36,16,0,1,1,2,0,0,0,1,0,0,0,2,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,759,1065,1.46577369,1,540,1,6.29156914,0.255788049175596,0.852159617084044
38,2013,82,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,767,#FELT!,1,540,1,6.29156914,0.255788049175596,0.238669846944533
38,2012,72,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,688,1098,#FELT!,1,540,1,6.29156914,0.255788049175596,0.920096403710231
38,2014,81,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,830,#FELT!,1,540,1,6.29156914,0.255788049175596,0.368367348685436
38,2013,104,0,160,0,355,0,0,0,4,0,0,0,2,0,6,0,0,0,359,359,8,42,0,1,0,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,896,793,#FELT!,1,540,1,6.29156914,0.255788049175596,0.292195800043953
38,2013,96,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,801,#FELT!,1,540,1,6.29156914,0.255788049175596,0.308665324074544
38,2013,98,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,814,#FELT!,1,540,1,6.29156914,0.255788049175596,0.335428300624254
38,2013,99,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,810,#FELT!,1,540,1,6.29156914,0.255788049175596,0.327193538608959
38,2013,69,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,780,#FELT!,1,540,1,6.29156914,0.255788049175596,0.265432823494243
38,2014,99,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,675,0.072404888,1,540,1,6.29156914,0.255788049175596,0.049270320592737
39,2014,91,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,565,#FELT!,2,570,1,6.345636361,0.372268678741797,#FELT!
39,2013,88,0,280,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,791,875,#FELT!,2,570,1,6.345636361,0.372268678741797,0.46100842135751
39,2014,97,0,224,5,27,0,0,0,32,0,0,0,9,0,0,0,0,0,64,64,9,21,0,1,1,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,850,489,3.582022734,2,570,1,6.345636361,0.372268678741797,#FELT!
39,2013,84,0,243,14,0,0,0,0,13,0,0,0,23,0,0,0,0,0,27,27,23,19,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,765,833,#FELT!,2,570,1,6.345636361,0.372268678741797,0.374543420196907
39,2013,77,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,857,#FELT!,2,570,1,6.345636361,0.372268678741797,0.42395199228868
39,2012,64,0,274,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,14,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,636,1038,#FELT!,2,570,1,6.345636361,0.372268678741797,0.7965749734808
39,2013,67,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,868,#FELT!,2,570,1,6.345636361,0.372268678741797,0.446597587830743
39,2014,84,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,651,#FELT!,2,570,1,6.345636361,0.372268678741797,#FELT!
39,2012,63,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,1049,#FELT!,2,570,1,6.345636361,0.372268678741797,0.819220569022862
39,2014,88,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,586,2.675971626,2,570,1,6.345636361,0.372268678741797,#FELT!
39,2014,95,0,272,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,5,5,9,19,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,837,563,#FELT!,2,570,1,6.345636361,0.372268678741797,#FELT!
39,2012,72,0,208,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,1,1,8,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,688,1166,#FELT!,2,570,1,6.345636361,0.372268678741797,1.06008735797025
39,2013,86,0,152,51,0,0,0,0,25,0,0,0,42,0,0,0,0,0,76,76,42,21,0,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,778,865,#FELT!,2,570,1,6.345636361,0.372268678741797,0.440421516319271
39,2013,83,0,284,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,759,836,#FELT!,2,570,1,6.345636361,0.372268678741797,0.380719491708379
